qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
4634,845,20,9,1,2,"1:24.142","1:21.540","1:21.181"
4635,845,1,1,3,3,"1:24.370","1:22.148","1:21.961"
4636,845,4,6,5,4,"1:23.485","1:22.813","1:21.964"
4637,845,18,1,4,5,"1:24.428","1:22.050","1:21.996"
4638,845,808,4,10,6,"1:23.069","1:22.948","1:22.471"
4639,845,3,131,8,7,"1:23.507","1:22.569","1:22.599"
4640,845,13,6,6,8,"1:23.506","1:23.026","1:22.888"
4641,845,813,3,12,9,"1:23.406","1:22.854","1:22.952"
4642,845,30,131,7,10,"1:22.960","1:22.671",null
4643,845,67,5,18,11,"1:23.962","1:23.231",null
4644,845,815,15,17,12,"1:24.209","1:23.367",null
4645,845,153,5,19,13,"1:24.049","1:23.694",null
4646,845,155,15,16,14,"1:23.656","1:23.702",null
4647,845,5,205,20,15,"1:25.874","1:25.403",null
4648,845,814,10,15,16,"1:24.332","1:26.126",null
4649,845,16,10,14,17,"1:24.648","1:26.571",null
4650,845,15,205,21,18,"1:26.521",null,null
4651,845,22,3,11,19,"1:26.910",null,null
4652,845,10,166,24,20,"1:27.315",null,null
4653,845,24,164,23,21,"1:27.809",null,null
4654,845,39,164,22,22,"1:27.908",null,null
4655,845,816,166,25,23,"1:28.556",null,null
4656,846,20,9,1,1,"1:15.606","1:14.277","1:13.556"
4657,846,18,1,4,2,"1:15.397","1:14.545","1:13.997"
4658,846,17,9,2,3,"1:16.087","1:14.742","1:14.019"
4659,846,4,6,5,4,"1:16.051","1:14.569","1:14.483"
4660,846,30,131,7,5,"1:16.092","1:14.981","1:14.682"
4661,846,13,6,6,6,"1:16.309","1:14.648","1:14.877"
4662,846,1,1,3,7,"1:15.207","1:14.275","1:15.280"
4663,846,3,131,8,8,"1:15.858","1:14.741","1:15.766"
4664,846,813,3,12,9,"1:15.819","1:15.545","1:16.528"
4665,846,815,15,17,10,"1:15.918","1:15.482",null
4666,846,808,4,10,11,"1:16.378","1:15.815",null
4667,846,22,3,11,12,"1:16.616","1:15.826",null
4668,846,155,15,16,13,"1:16.513","1:15.973",null
4669,846,814,10,15,14,"1:16.813","1:16.118",null
4670,846,16,10,14,15,"1:16.600","1:16.121",null
4671,846,2,4,9,16,"1:16.681","1:16.214",null
4672,846,67,5,18,17,"1:16.358","1:16.300",null
4673,846,5,205,20,18,"1:17.343",null,null
4674,846,15,205,21,19,"1:17.381",null,null
4675,846,153,5,19,20,"1:17.820",null,null
4676,846,10,166,24,21,"1:17.914",null,null
4677,846,816,166,25,22,"1:18.736",null,null
4678,846,39,164,22,23,null,null,null
4679,846,24,164,23,24,null,null,null
4680,847,20,9,1,1,"1:14.011","1:13.486","1:13.014"
4681,847,4,6,5,2,"1:13.822","1:13.672","1:13.199"
4682,847,13,6,6,3,"1:14.026","1:13.431","1:13.217"
4683,847,17,9,2,4,"1:14.375","1:13.654","1:13.429"
4684,847,1,1,3,5,"1:14.114","1:13.926","1:13.565"
4685,847,3,131,8,6,"1:14.920","1:13.950","1:13.814"
4686,847,18,1,4,7,"1:14.374","1:13.955","1:13.838"
4687,847,30,131,7,8,"1:14.970","1:14.242","1:13.864"
4688,847,2,4,9,9,"1:15.096","1:14.467","1:14.062"
4689,847,808,4,10,10,"1:14.699","1:14.354","1:14.085"
4690,847,814,10,15,11,"1:14.874","1:14.752",null
4691,847,813,3,12,12,"1:15.585","1:15.043",null
4692,847,155,15,16,13,"1:15.694","1:15.285",null
4693,847,16,10,14,14,"1:14.931","1:15.287",null
4694,847,67,5,18,15,"1:15.901","1:15.334",null
4695,847,22,3,11,16,"1:15.331","1:15.361",null
4696,847,37,15,17,17,"1:16.229","1:15.587",null
4697,847,153,5,19,18,"1:16.294",null,null
4698,847,15,205,21,19,"1:16.745",null,null
4699,847,5,205,20,20,"1:16.786",null,null
4700,847,24,164,23,21,"1:18.424",null,null
4701,847,10,166,24,22,"1:18.537",null,null
4702,847,39,164,22,23,"1:18.574",null,null
4703,847,816,166,25,24,"1:19.414",null,null
4704,848,20,9,1,1,"1:39.116","1:37.305","1:36.975"
4705,848,17,9,2,2,"1:39.956","1:38.058","1:37.163"
4706,848,1,1,3,3,"1:39.244","1:37.727","1:37.380"
4707,848,4,6,5,4,"1:39.725","1:37.930","1:37.454"
4708,848,13,6,6,5,"1:38.413","1:38.566","1:37.535"
4709,848,18,1,4,6,"1:39.453","1:37.749","1:37.645"
4710,848,3,131,8,7,"1:39.266","1:38.373","1:38.231"
4711,848,30,131,7,8,"1:39.198","1:38.365","1:38.240"
4712,848,2,4,9,9,"1:39.877","1:38.781",null
4713,848,16,10,14,10,"1:39.329","1:39.034",null
4714,848,808,4,10,11,"1:39.690","1:39.068",null
4715,848,814,10,15,12,"1:39.852","1:39.422",null
4716,848,22,3,11,13,"1:39.602","1:39.489",null
4717,848,155,15,16,14,"1:40.131","1:39.525",null
4718,848,813,3,12,15,"1:39.690","1:39.645",null
4719,848,815,15,17,16,"1:39.494","1:39.657",null
4720,848,67,5,18,17,"1:39.679","1:39.711",null
4721,848,153,5,19,18,"1:40.232",null,null
4722,848,5,205,20,19,"1:41.664",null,null
4723,848,15,205,21,20,"1:42.234",null,null
4724,848,10,166,24,21,"1:42.553",null,null
4725,848,24,164,23,22,"1:43.584",null,null
4726,848,816,166,25,23,"1:43.735",null,null
4727,848,39,164,22,24,"1:44.363",null,null
4728,849,17,9,2,1,"1:32.670","1:31.673","1:30.399"
4729,849,20,9,1,2,"1:32.977","1:32.379","1:30.431"
4730,849,4,6,5,3,"1:32.986","1:31.727","1:30.516"
4731,849,13,6,6,4,"1:32.760","1:31.640","1:31.124"
4732,849,18,1,4,5,"1:34.230","1:32.273","1:31.898"
4733,849,814,10,15,6,"1:34.472","1:32.569","1:31.929"
4734,849,813,3,12,7,"1:32.702","1:32.588","1:31.933"
4735,849,155,15,16,8,"1:34.324","1:32.399","1:32.128"
4736,849,3,131,8,9,"1:34.186","1:32.295","1:32.209"
4737,849,1,1,3,10,"1:33.581","1:32.505","1:32.376"
4738,849,16,10,14,11,"1:34.454","1:32.617",null
4739,849,815,15,17,12,"1:34.145","1:32.624",null
4740,849,30,131,7,13,"1:34.160","1:32.656",null
4741,849,808,4,10,14,"1:34.428","1:32.734",null
4742,849,22,3,11,15,"1:33.532","1:33.119",null
4743,849,2,4,9,16,"1:35.132","1:33.805",null
4744,849,5,205,20,17,"1:34.923","1:34.821",null
4745,849,153,5,19,18,"1:35.245",null,null
4746,849,67,5,18,19,"1:35.749",null,null
4747,849,10,166,24,20,"1:36.203",null,null
4748,849,15,205,21,21,"1:36.456",null,null
4749,849,816,166,25,22,"1:37.154",null,null
4750,849,24,164,23,23,"1:37.484",null,null
4751,849,817,164,22,24,"1:38.059",null,null
4752,850,17,9,2,1,"1:33.096","1:31.311","1:30.079"
4753,850,1,1,3,2,"1:32.934","1:30.998","1:30.134"
4754,850,20,9,1,3,"1:32.973","1:31.017","1:30.216"
4755,850,4,6,5,4,"1:32.916","1:31.150","1:30.442"
4756,850,13,6,6,5,"1:31.826","1:31.582","1:30.910"
4757,850,3,131,8,6,"1:32.785","1:31.343","1:31.263"
4758,850,18,1,4,7,"1:33.224","1:31.532","1:31.288"
4759,850,16,10,14,8,"1:32.286","1:31.809","1:32.010"
4760,850,808,4,10,9,"1:33.187","1:31.985","1:32.187"
4761,850,30,131,7,10,"1:32.603","1:32.180","1:32.482"
4762,850,2,4,9,11,"1:32.505","1:32.215",null
4763,850,814,10,15,12,"1:32.651","1:32.560",null
4764,850,813,3,12,13,"1:33.003","1:32.635",null
4765,850,22,3,11,14,"1:33.664","1:33.043",null
4766,850,815,15,17,15,"1:33.295","1:33.176",null
4767,850,67,5,18,16,"1:33.635","1:33.546",null
4768,850,153,5,19,17,"1:33.658","1:33.698",null
4769,850,155,15,16,18,"1:33.786",null,null
4770,850,5,205,20,19,"1:35.599",null,null
4771,850,10,166,24,20,"1:36.400",null,null
4772,850,812,205,21,21,"1:36.422",null,null
4773,850,816,166,25,22,"1:36.641",null,null
4774,850,24,164,23,23,"1:37.011",null,null
4775,850,817,164,22,24,"1:37.036",null,null
4776,851,20,9,1,1,"1:21.740","1:21.095","1:19.815"
4777,851,1,1,3,2,"1:21.636","1:21.105","1:19.978"
4778,851,18,1,4,3,"1:22.038","1:20.578","1:20.024"
4779,851,13,6,6,4,"1:22.130","1:21.099","1:20.350"
4780,851,4,6,5,5,"1:21.578","1:20.262","1:20.365"
4781,851,17,9,2,6,"1:22.208","1:20.890","1:20.474"
4782,851,3,131,8,7,"1:22.996","1:21.243","1:21.098"
4783,851,16,10,14,8,"1:22.237","1:22.000","1:21.445"
4784,851,30,131,7,9,"1:22.876","1:21.852","1:21.907"
4785,851,815,15,17,10,"1:23.067","1:22.157",null
4786,851,814,10,15,11,"1:22.976","1:22.256",null
4787,851,808,4,10,12,"1:23.070","1:22.284",null
4788,851,155,15,16,13,"1:23.278","1:22.435",null
4789,851,2,4,9,14,"1:23.024","1:22.470",null
4790,851,22,3,11,15,"1:23.075","1:22.684",null
4791,851,153,5,19,16,"1:23.285","1:22.979",null
4792,851,813,3,12,17,"1:23.847",null,null
4793,851,67,5,18,18,"1:24.070",null,null
4794,851,5,205,20,19,"1:24.362",null,null
4795,851,15,205,21,20,"1:24.534",null,null
4796,851,10,166,24,21,"1:26.294",null,null
4797,851,24,164,23,22,"1:26.323",null,null
4798,851,817,164,22,23,"1:26.479",null,null
4799,851,816,166,25,24,"1:26.510",null,null
4800,852,20,9,1,1,"2:03.029","2:03.317","1:48.298"
4801,852,1,1,3,2,"2:03.008","2:02.823","1:48.730"
4802,852,17,9,2,3,"2:02.827","2:03.302","1:49.376"
4803,852,13,6,6,4,"2:05.834","2:04.507","1:50.256"
4804,852,3,131,8,5,"2:05.091","2:03.723","1:50.552"
4805,852,153,5,19,6,"2:05.419","2:04.561","1:50.773"
4806,852,811,4,9,7,"2:05.047","2:04.452","1:51.121"
4807,852,4,6,5,8,"2:04.450","2:02.768","1:51.251"
4808,852,815,15,17,9,"2:06.284","2:04.625","1:51.374"
4809,852,808,4,10,10,"2:05.292","2:03.466","1:52.303"
4810,852,67,5,18,11,"2:04.744","2:04.692",null
4811,852,155,15,16,12,"2:07.194","2:04.757",null
4812,852,18,1,4,13,"2:01.813","2:05.150",null
4813,852,22,3,11,14,"2:05.720","2:07.349",null
4814,852,16,10,14,15,"2:06.000","2:07.777",null
4815,852,813,3,12,16,"2:05.621","2:08.106",null
4816,852,5,205,20,17,"2:06.780","2:08.354",null
4817,852,814,10,15,18,"2:07.758",null,null
4818,852,15,205,21,19,"2:08.773",null,null
4819,852,10,166,24,20,"2:09.566",null,null
4820,852,816,166,25,21,"2:11.601",null,null
4821,852,24,164,23,22,"2:11.616",null,null
4822,852,817,164,22,23,"2:13.077",null,null
4823,854,20,9,1,1,"1:46.397","1:44.931","1:44.381"
4824,854,17,9,2,2,"1:47.332","1:45.651","1:44.732"
4825,854,18,1,4,3,"1:46.956","1:45.472","1:44.804"
4826,854,1,1,3,4,"1:47.014","1:46.829","1:44.809"
4827,854,4,6,5,5,"1:47.054","1:45.779","1:44.874"
4828,854,13,6,6,6,"1:47.945","1:45.955","1:45.800"
4829,854,3,131,8,7,"1:47.688","1:46.405","1:46.013"
4830,854,30,131,7,8,"1:48.819","1:46.043",null
4831,854,16,10,14,9,"1:47.952","1:47.093",null
4832,854,814,10,15,10,"1:48.022","1:47.486",null
4833,854,815,15,17,11,"1:47.717","1:47.616",null
4834,854,22,3,11,12,"1:48.061","1:48.082",null
4835,854,813,3,12,13,"1:49.710","1:48.270",null
4836,854,67,5,18,14,"1:48.753","1:48.634",null
4837,854,811,4,9,15,"1:48.861","1:48.662",null
4838,854,153,5,19,16,"1:49.588","1:49.862",null
4839,854,155,15,16,17,"1:48.054",null,null
4840,854,808,4,10,18,"1:49.835",null,null
4841,854,5,205,20,19,"1:50.948",null,null
4842,854,15,205,21,20,"1:51.012",null,null
4843,854,10,166,24,21,"1:52.154",null,null
4844,854,816,166,25,22,"1:52.363",null,null
4845,854,817,164,22,23,"1:52.404",null,null
4846,854,24,164,23,24,"1:52.810",null,null
4847,855,20,9,1,1,"1:33.051","1:31.424","1:30.466"
4848,855,18,1,4,2,"1:32.947","1:31.434","1:30.475"
4849,855,1,1,3,3,"1:32.843","1:31.139","1:30.617"
4850,855,13,6,6,4,"1:33.235","1:31.909","1:30.804"
4851,855,4,6,5,5,"1:32.817","1:31.612","1:30.886"
4852,855,17,9,2,6,"1:33.135","1:31.576","1:31.156"
4853,855,155,15,16,10,"1:32.626","1:32.380",null
4854,855,30,131,7,7,"1:33.748","1:32.116",null
4855,855,811,4,9,8,"1:33.359","1:32.297",null
4856,855,808,4,10,9,"1:32.877","1:32.245",null
4857,855,16,10,14,11,"1:32.761","1:32.463",null
4858,855,814,10,15,12,"1:33.499","1:32.746",null
4859,855,22,3,11,13,"1:33.921","1:33.079",null
4860,855,813,3,12,14,"1:33.781","1:33.224",null
4861,855,67,5,18,15,"1:33.064","1:33.227",null
4862,855,153,5,19,16,"1:35.111","1:33.427",null
4863,855,815,15,17,17,"1:34.704",null,null
4864,855,5,205,20,18,"1:35.454",null,null
4865,855,15,205,21,19,"1:35.514",null,null
4866,855,816,166,25,20,"1:36.439",null,null
4867,855,10,166,24,21,"1:36.507",null,null
4868,855,817,164,22,22,"1:37.846",null,null
4869,855,3,131,8,23,null,null,null
4870,855,24,164,23,24,null,null,null
4871,856,1,1,3,1,"1:37.525","1:36.526","1:35.820"
4872,856,20,9,1,2,"1:39.093","1:37.285","1:36.042"
4873,856,18,1,4,3,"1:37.929","1:37.302","1:36.126"
4874,856,17,9,2,4,"1:39.071","1:37.292","1:36.468"
4875,856,13,6,6,5,"1:38.670","1:37.313","1:36.831"
4876,856,4,6,5,6,"1:38.393","1:37.352","1:36.980"
4877,856,3,131,8,7,"1:38.426","1:37.892","1:37.754"
4878,856,808,4,10,8,"1:38.378","1:38.186","1:38.124"
4879,856,814,10,15,9,"1:38.549","1:38.254",null
4880,856,16,10,14,10,"1:38.789","1:38.219",null
4881,856,153,5,19,11,"1:39.392","1:38.315",null
4882,856,30,131,7,12,"1:38.502","1:38.354",null
4883,856,67,5,18,13,"1:39.352","1:38.508",null
4884,856,155,15,16,14,"1:39.464","1:38.775",null
4885,856,811,4,9,15,"1:39.316","1:38.791",null
4886,856,813,3,12,16,"1:39.436","1:39.189",null
4887,856,815,15,17,17,"1:39.097","1:39.443",null
4888,856,22,3,11,18,"1:39.538",null,null
4889,856,5,205,20,19,"1:40.522",null,null
4890,856,15,205,21,20,"1:41.101",null,null
4891,856,10,166,24,21,"1:42.091",null,null
4892,856,816,166,25,22,"1:43.483",null,null
4893,856,24,164,23,23,"1:43.758",null,null
4894,856,817,164,22,24,null,null,null
4895,857,20,9,1,1,"1:26.218","1:24.657","1:24.178"
4896,857,1,1,3,2,"1:26.563","1:25.019","1:24.474"
4897,857,17,9,2,3,"1:26.473","1:25.282","1:24.508"
4898,857,4,6,5,4,"1:26.774","1:25.158","1:24.519"
4899,857,18,1,4,5,"1:26.225","1:25.299","1:24.950"
4900,857,13,6,6,6,"1:27.012","1:25.522","1:25.122"
4901,857,3,131,8,7,"1:26.364","1:25.555","1:25.451"
4902,857,16,10,14,8,"1:26.271","1:26.140",null
4903,857,67,5,18,9,"1:26.608","1:26.161",null
4904,857,153,5,19,10,"1:26.557","1:26.319",null
4905,857,808,4,10,11,"1:26.189","1:26.319",null
4906,857,30,131,7,12,"1:26.790","1:26.337",null
4907,857,814,10,15,13,"1:26.864","1:26.503",null
4908,857,813,3,12,14,"1:26.829","1:26.537",null
4909,857,811,4,9,15,"1:26.766","1:26.651",null
4910,857,22,3,11,16,"1:27.479","1:27.247",null
4911,857,815,15,17,17,"1:27.249","1:27.562",null
4912,857,155,15,16,18,"1:27.876",null,null
4913,857,5,205,20,19,"1:28.565",null,null
4914,857,15,205,21,20,"1:28.752",null,null
4915,857,817,164,23,21,"1:30.216",null,null
4916,857,39,164,22,22,"1:30.238",null,null
4917,857,816,166,25,23,"1:30.866",null,null
4918,857,10,166,24,24,"1:34.046",null,null
4919,858,20,9,1,1,"1:40.478","1:38.516","1:38.481"
4920,858,1,1,3,2,"1:39.782","1:38.434","1:38.622"
4921,858,18,1,4,3,"1:40.227","1:39.097","1:38.631"
4922,858,17,9,2,4,"1:40.167","1:38.821","1:38.858"
4923,858,4,6,5,5,"1:41.380","1:39.058","1:39.058"
4924,858,13,6,6,6,"1:41.592","1:39.623","1:39.695"
4925,858,3,131,8,7,"1:41.120","1:39.420","1:39.773"
4926,858,30,131,7,8,"1:42.605","1:40.554","1:40.662"
4927,858,16,10,14,9,"1:40.595","1:40.205","1:40.768"
4928,858,814,10,15,10,"1:41.064","1:40.414",null
4929,858,815,15,17,11,"1:41.311","1:40.874",null
4930,858,808,4,10,12,"1:40.955","1:40.919",null
4931,858,67,5,18,13,"1:41.737","1:41.009",null
4932,858,811,4,9,14,"1:41.391","1:41.079",null
4933,858,153,5,19,15,"1:41.386","1:41.162",null
4934,858,155,15,16,16,"1:41.613","1:41.240",null
4935,858,813,3,12,17,"1:42.258","1:41.760",null
4936,858,5,205,20,18,"1:42.979",null,null
4937,858,15,205,21,19,"1:43.884",null,null
4938,858,10,166,24,20,"1:44.515",null,null
4939,858,817,164,22,21,"1:44.641",null,null
4940,858,816,166,25,22,"1:44.699",null,null
4941,858,24,164,23,23,"1:45.159",null,null
4942,859,20,9,1,1,"1:13.664","1:12.446","1:11.918"
4943,859,17,9,2,2,"1:13.467","1:12.658","1:12.099"
4944,859,18,1,4,3,"1:13.281","1:12.820","1:12.283"
4945,859,1,1,3,4,"1:13.361","1:12.811","1:12.480"
4946,859,4,6,5,5,"1:13.969","1:12.870","1:12.591"
4947,859,3,131,8,6,"1:14.083","1:12.569","1:13.050"
4948,859,13,6,6,7,"1:14.269","1:13.291","1:13.068"
4949,859,16,10,14,8,"1:13.480","1:13.261","1:13.298"
4950,859,811,4,9,9,"1:14.453","1:13.300","1:13.761"
4951,859,30,131,7,10,"1:13.694","1:13.571",null
4952,859,814,10,15,11,"1:13.733","1:13.584",null
4953,859,22,3,11,12,"1:14.117","1:13.801",null
4954,859,153,5,19,13,"1:14.225","1:13.804",null
4955,859,67,5,18,14,"1:14.500","1:13.919",null
4956,859,808,4,10,15,"1:13.859","1:14.053",null
4957,859,155,15,16,16,"1:14.571","1:14.129",null
4958,859,815,15,17,17,"1:14.430","1:14.182",null
4959,859,813,3,12,18,"1:14.625",null,null
4960,859,5,205,20,19,"1:15.068",null,null
4961,859,15,205,21,20,"1:15.358",null,null
4962,859,24,164,23,21,"1:16.631",null,null
4963,859,817,164,22,22,"1:16.890",null,null
4964,859,816,166,25,23,"1:17.019",null,null
4965,859,10,166,24,24,"1:17.060",null,null
4966,860,1,1,4,1,"1:26.800","1:25.626","1:24.922"
4967,860,18,1,3,2,"1:26.832","1:25.663","1:25.074"
4968,860,154,208,10,3,"1:26.498","1:25.845","1:25.302"
4969,860,30,131,7,4,"1:26.586","1:25.571","1:25.336"
4970,860,17,9,2,5,"1:27.117","1:26.597","1:25.651"
4971,860,20,9,1,6,"1:26.773","1:25.982","1:25.668"
4972,860,3,131,8,7,"1:26.763","1:25.469","1:25.686"
4973,860,813,3,18,8,"1:26.803","1:26.206","1:25.908"
4974,860,807,10,12,9,"1:27.464","1:26.314","1:26.451"
4975,860,817,5,16,10,"1:27.024","1:26.319",null
4976,860,818,5,17,11,"1:26.493","1:26.429",null
4977,860,4,6,5,12,"1:26.688","1:26.494",null
4978,860,155,15,14,13,"1:26.182","1:26.590",null
4979,860,811,3,19,14,"1:27.004","1:26.663",null
4980,860,814,10,11,15,"1:27.469","1:27.086",null
4981,860,13,6,6,16,"1:27.633","1:27.497",null
4982,860,815,15,15,17,"1:26.596",null,null
4983,860,8,208,9,18,"1:27.758",null,null
4984,860,5,207,20,19,"1:28.679",null,null
4985,860,808,207,21,20,"1:29.018",null,null
4986,860,10,206,24,21,"1:30.923",null,null
4987,860,819,206,25,22,"1:31.670",null,null
4988,860,37,164,22,23,"1:33.495",null,null
4989,860,39,164,23,24,"1:33.643",null,null
4990,861,1,1,4,1,"1:37.813","1:37.106","1:36.219"
4991,861,18,1,3,2,"1:37.575","1:36.928","1:36.368"
4992,861,30,131,7,3,"1:37.517","1:37.017","1:36.391"
4993,861,17,9,2,4,"1:37.172","1:37.375","1:36.461"
4994,861,8,208,9,5,"1:37.961","1:36.715","1:36.461"
4995,861,20,9,1,6,"1:38.102","1:37.419","1:36.634"
4996,861,154,208,10,7,"1:38.058","1:37.338","1:36.658"
4997,861,3,131,8,8,"1:37.696","1:36.996","1:36.664"
4998,861,4,6,5,9,"1:38.151","1:37.379","1:37.566"
4999,861,815,15,15,10,"1:37.933","1:37.477","1:37.698"
5000,861,813,3,18,11,"1:37.789","1:37.589",null
5001,861,13,6,6,12,"1:38.381","1:37.731",null
5002,861,811,3,19,13,"1:38.437","1:37.841",null
5003,861,814,10,11,14,"1:38.325","1:37.877",null
5004,861,817,5,16,15,"1:38.419","1:37.883",null
5005,861,807,10,12,16,"1:38.303","1:37.890",null
5006,861,155,15,14,17,"1:38.372","1:38.069",null
5007,861,818,5,17,18,"1:39.077",null,null
5008,861,5,207,20,19,"1:39.306",null,null
5009,861,808,207,21,20,"1:39.567",null,null
5010,861,10,206,24,21,"1:40.903",null,null
5011,861,819,206,25,22,"1:41.250",null,null
5012,861,37,164,22,23,"1:42.914",null,null
5013,861,39,164,23,24,"1:43.655",null,null
5014,862,3,131,8,1,"1:36.875","1:35.725","1:35.121"
5015,862,1,1,4,2,"1:36.763","1:35.902","1:35.626"
5016,862,30,131,7,3,"1:36.797","1:35.794","1:35.691"
5017,862,155,15,14,4,"1:36.863","1:35.853","1:35.784"
5018,862,8,208,9,5,"1:36.850","1:35.921","1:35.898"
5019,862,18,1,3,6,"1:36.746","1:35.942","1:36.191"
5020,862,17,9,2,7,"1:36.682","1:35.700","1:36.290"
5021,862,815,15,15,8,"1:36.198","1:35.831","1:36.524"
5022,862,4,6,5,9,"1:36.292","1:35.982","1:36.622"
5023,862,154,208,10,10,"1:36.343","1:35.903",null
5024,862,20,9,1,11,"1:36.911","1:36.031",null
5025,862,13,6,6,12,"1:36.556","1:36.255",null
5026,862,813,3,18,13,"1:36.528","1:36.283",null
5027,862,811,3,19,14,"1:36.674","1:36.289",null
5028,862,814,10,11,15,"1:36.639","1:36.317",null
5029,862,807,10,12,16,"1:36.921","1:36.745",null
5030,862,817,5,16,17,"1:36.933","1:36.956",null
5031,862,818,5,17,18,"1:37.714",null,null
5032,862,5,207,20,19,"1:38.463",null,null
5033,862,808,207,21,20,"1:38.677",null,null
5034,862,10,206,24,21,"1:39.282",null,null
5035,862,819,206,25,22,"1:39.717",null,null
5036,862,37,164,22,23,"1:40.411",null,null
5037,862,39,164,23,24,"1:41.000",null,null
5038,863,20,9,1,1,"1:34.308","1:33.527","1:32.422"
5039,863,1,1,4,2,"1:34.813","1:33.209","1:32.520"
5040,863,17,9,2,3,"1:34.015","1:33.311","1:32.637"
5041,863,18,1,3,4,"1:34.792","1:33.416","1:32.711"
5042,863,3,131,8,5,"1:34.588","1:33.219","1:32.821"
5043,863,817,5,16,6,"1:33.988","1:33.556","1:32.912"
5044,863,154,208,10,7,"1:34.041","1:33.246","1:33.008"
5045,863,815,15,15,8,"1:33.814","1:33.660","1:33.394"
5046,863,4,6,5,9,"1:34.760","1:33.403",null
5047,863,814,10,11,10,"1:36.624","1:33.510",null
5048,863,8,208,9,11,"1:34.552","1:33.789",null
5049,863,155,15,14,12,"1:34.131","1:33.806",null
5050,863,807,10,12,13,"1:34.601","1:33.807",null
5051,863,13,6,6,14,"1:34.372","1:33.912",null
5052,863,811,3,19,15,"1:34.466","1:34.017",null
5053,863,5,207,20,16,"1:34.852","1:36.132",null
5054,863,813,3,18,17,"1:34.639",null,null
5055,863,30,131,7,18,"1:34.865",null,null
5056,863,818,5,17,19,"1:35.014",null,null
5057,863,808,207,21,20,"1:35.823",null,null
5058,863,819,206,25,21,"1:37.683",null,null
5059,863,37,164,22,22,"1:37.883",null,null
5060,863,10,206,24,23,"1:37.905",null,null
5061,863,39,164,23,24,"1:38.314",null,null
5062,864,1,1,4,1,"1:22.583","1:22.465","1:21.707"
5063,864,813,3,18,2,"1:23.380","1:22.105","1:22.285"
5064,864,4,6,5,3,"1:23.276","1:22.862","1:22.302"
5065,864,154,208,10,4,"1:23.248","1:22.667","1:22.424"
5066,864,8,208,9,5,"1:23.406","1:22.856","1:22.487"
5067,864,815,15,15,6,"1:24.261","1:22.773","1:22.533"
5068,864,3,131,8,7,"1:23.370","1:22.882","1:23.005"
5069,864,20,9,1,8,"1:23.850","1:22.884",null
5070,864,30,131,7,9,"1:23.757","1:22.904",null
5071,864,155,15,14,10,"1:23.386","1:22.897",null
5072,864,18,1,3,11,"1:23.510","1:22.944",null
5073,864,17,9,2,12,"1:23.592","1:22.977",null
5074,864,814,10,11,13,"1:23.852","1:23.125",null
5075,864,807,10,12,14,"1:23.720","1:23.177",null
5076,864,818,5,17,15,"1:24.362","1:23.265",null
5077,864,817,5,16,16,"1:23.906","1:23.442",null
5078,864,13,6,6,17,"1:23.886","1:23.444",null
5079,864,811,3,19,18,"1:24.981",null,null
5080,864,808,207,21,19,"1:25.277",null,null
5081,864,5,207,20,20,"1:25.507",null,null
5082,864,819,206,25,21,"1:26.582",null,null
5083,864,10,206,24,22,"1:27.032",null,null
5084,864,37,164,22,23,"1:27.555",null,null
5085,864,39,164,23,24,"1:31.122",null,null
5086,865,30,131,7,1,"1:15.873","1:15.062","1:14.301"
5087,865,17,9,2,2,"1:16.013","1:15.035","1:14.381"
5088,865,3,131,8,3,"1:15.900","1:15.022","1:14.448"
5089,865,1,1,4,4,"1:16.063","1:15.166","1:14.583"
5090,865,154,208,10,5,"1:15.718","1:15.219","1:14.639"
5091,865,4,6,5,6,"1:16.153","1:15.128","1:14.948"
5092,865,13,6,6,7,"1:15.983","1:14.911","1:15.049"
5093,865,8,208,9,8,"1:15.889","1:15.322","1:15.199"
