raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
505,1980,8,38,"British Grand Prix","1980-07-13",null,"http://en.wikipedia.org/wiki/1980_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
506,1980,9,10,"German Grand Prix","1980-08-10",null,"http://en.wikipedia.org/wiki/1980_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
507,1980,10,23,"Austrian Grand Prix","1980-08-17",null,"http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
508,1980,11,39,"Dutch Grand Prix","1980-08-31",null,"http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
509,1980,12,21,"Italian Grand Prix","1980-09-14",null,"http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
510,1980,13,7,"Canadian Grand Prix","1980-09-28",null,"http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
511,1980,14,46,"United States Grand Prix","1980-10-05",null,"http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
512,1979,1,25,"Argentine Grand Prix","1979-01-21",null,"http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
513,1979,2,18,"Brazilian Grand Prix","1979-02-04",null,"http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
514,1979,3,30,"South African Grand Prix","1979-03-03",null,"http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
515,1979,4,43,"United States Grand Prix West","1979-04-08",null,"http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
516,1979,5,45,"Spanish Grand Prix","1979-04-29",null,"http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
517,1979,6,40,"Belgian Grand Prix","1979-05-13",null,"http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
518,1979,7,6,"Monaco Grand Prix","1979-05-27",null,"http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
519,1979,8,41,"French Grand Prix","1979-07-01",null,"http://en.wikipedia.org/wiki/1979_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
520,1979,9,9,"British Grand Prix","1979-07-14",null,"http://en.wikipedia.org/wiki/1979_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
521,1979,10,10,"German Grand Prix","1979-07-29",null,"http://en.wikipedia.org/wiki/1979_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
522,1979,11,23,"Austrian Grand Prix","1979-08-12",null,"http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
523,1979,12,39,"Dutch Grand Prix","1979-08-26",null,"http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
524,1979,13,14,"Italian Grand Prix","1979-09-09",null,"http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
525,1979,14,7,"Canadian Grand Prix","1979-09-30",null,"http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
526,1979,15,46,"United States Grand Prix","1979-10-07",null,"http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
527,1978,1,25,"Argentine Grand Prix","1978-01-15",null,"http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
528,1978,2,36,"Brazilian Grand Prix","1978-01-29",null,"http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
529,1978,3,30,"South African Grand Prix","1978-03-04",null,"http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
530,1978,4,43,"United States Grand Prix West","1978-04-02",null,"http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
531,1978,5,6,"Monaco Grand Prix","1978-05-07",null,"http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
532,1978,6,40,"Belgian Grand Prix","1978-05-21",null,"http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
533,1978,7,45,"Spanish Grand Prix","1978-06-04",null,"http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
534,1978,8,47,"Swedish Grand Prix","1978-06-17",null,"http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
535,1978,9,34,"French Grand Prix","1978-07-02",null,"http://en.wikipedia.org/wiki/1978_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
536,1978,10,38,"British Grand Prix","1978-07-16",null,"http://en.wikipedia.org/wiki/1978_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
537,1978,11,10,"German Grand Prix","1978-07-30",null,"http://en.wikipedia.org/wiki/1978_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
538,1978,12,23,"Austrian Grand Prix","1978-08-13",null,"http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
539,1978,13,39,"Dutch Grand Prix","1978-08-27",null,"http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
540,1978,14,14,"Italian Grand Prix","1978-09-10",null,"http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
541,1978,15,46,"United States Grand Prix","1978-10-01",null,"http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
542,1978,16,7,"Canadian Grand Prix","1978-10-08",null,"http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
543,1977,1,25,"Argentine Grand Prix","1977-01-09",null,"http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
544,1977,2,18,"Brazilian Grand Prix","1977-01-23",null,"http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
545,1977,3,30,"South African Grand Prix","1977-03-05",null,"http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
546,1977,4,43,"United States Grand Prix West","1977-04-03",null,"http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
547,1977,5,45,"Spanish Grand Prix","1977-05-08",null,"http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
548,1977,6,6,"Monaco Grand Prix","1977-05-22",null,"http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
549,1977,7,40,"Belgian Grand Prix","1977-06-05",null,"http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
550,1977,8,47,"Swedish Grand Prix","1977-06-19",null,"http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
551,1977,9,41,"French Grand Prix","1977-07-03",null,"http://en.wikipedia.org/wiki/1977_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
552,1977,10,9,"British Grand Prix","1977-07-16",null,"http://en.wikipedia.org/wiki/1977_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
553,1977,11,10,"German Grand Prix","1977-07-31",null,"http://en.wikipedia.org/wiki/1977_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
554,1977,12,23,"Austrian Grand Prix","1977-08-14",null,"http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
555,1977,13,39,"Dutch Grand Prix","1977-08-28",null,"http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
556,1977,14,14,"Italian Grand Prix","1977-09-11",null,"http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
557,1977,15,46,"United States Grand Prix","1977-10-02",null,"http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
558,1977,16,48,"Canadian Grand Prix","1977-10-09",null,"http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
559,1977,17,16,"Japanese Grand Prix","1977-10-23",null,"http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
560,1976,1,18,"Brazilian Grand Prix","1976-01-25",null,"http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
561,1976,2,30,"South African Grand Prix","1976-03-06",null,"http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
562,1976,3,43,"United States Grand Prix West","1976-03-28",null,"http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
563,1976,4,45,"Spanish Grand Prix","1976-05-02",null,"http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
564,1976,5,40,"Belgian Grand Prix","1976-05-16",null,"http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
565,1976,6,6,"Monaco Grand Prix","1976-05-30",null,"http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
566,1976,7,47,"Swedish Grand Prix","1976-06-13",null,"http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
567,1976,8,34,"French Grand Prix","1976-07-04",null,"http://en.wikipedia.org/wiki/1976_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
568,1976,9,38,"British Grand Prix","1976-07-18",null,"http://en.wikipedia.org/wiki/1976_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
569,1976,10,20,"German Grand Prix","1976-08-01",null,"http://en.wikipedia.org/wiki/1976_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
570,1976,11,23,"Austrian Grand Prix","1976-08-15",null,"http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
571,1976,12,39,"Dutch Grand Prix","1976-08-29",null,"http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
572,1976,13,14,"Italian Grand Prix","1976-09-12",null,"http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
573,1976,14,48,"Canadian Grand Prix","1976-10-03",null,"http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
574,1976,15,46,"United States Grand Prix","1976-10-10",null,"http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
575,1976,16,16,"Japanese Grand Prix","1976-10-24",null,"http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
576,1975,1,25,"Argentine Grand Prix","1975-01-12",null,"http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
577,1975,2,18,"Brazilian Grand Prix","1975-01-26",null,"http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
578,1975,3,30,"South African Grand Prix","1975-03-01",null,"http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
579,1975,4,49,"Spanish Grand Prix","1975-04-27",null,"http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
580,1975,5,6,"Monaco Grand Prix","1975-05-11",null,"http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
581,1975,6,40,"Belgian Grand Prix","1975-05-25",null,"http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
582,1975,7,47,"Swedish Grand Prix","1975-06-08",null,"http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
583,1975,8,39,"Dutch Grand Prix","1975-06-22",null,"http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
584,1975,9,34,"French Grand Prix","1975-07-06",null,"http://en.wikipedia.org/wiki/1975_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
585,1975,10,9,"British Grand Prix","1975-07-19",null,"http://en.wikipedia.org/wiki/1975_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
586,1975,11,20,"German Grand Prix","1975-08-03",null,"http://en.wikipedia.org/wiki/1975_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
587,1975,12,23,"Austrian Grand Prix","1975-08-17",null,"http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
588,1975,13,14,"Italian Grand Prix","1975-09-07",null,"http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
589,1975,14,46,"United States Grand Prix","1975-10-05",null,"http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
590,1974,1,25,"Argentine Grand Prix","1974-01-13",null,"http://en.wikipedia.org/wiki/1974_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
591,1974,2,18,"Brazilian Grand Prix","1974-01-27",null,"http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
592,1974,3,30,"South African Grand Prix","1974-03-30",null,"http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
593,1974,4,45,"Spanish Grand Prix","1974-04-28",null,"http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
594,1974,5,50,"Belgian Grand Prix","1974-05-12",null,"http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
595,1974,6,6,"Monaco Grand Prix","1974-05-26",null,"http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
596,1974,7,47,"Swedish Grand Prix","1974-06-09",null,"http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
597,1974,8,39,"Dutch Grand Prix","1974-06-23",null,"http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
598,1974,9,41,"French Grand Prix","1974-07-07",null,"http://en.wikipedia.org/wiki/1974_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
599,1974,10,38,"British Grand Prix","1974-07-20",null,"http://en.wikipedia.org/wiki/1974_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
600,1974,11,20,"German Grand Prix","1974-08-04",null,"http://en.wikipedia.org/wiki/1974_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
601,1974,12,23,"Austrian Grand Prix","1974-08-18",null,"http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
602,1974,13,14,"Italian Grand Prix","1974-09-08",null,"http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
603,1974,14,48,"Canadian Grand Prix","1974-09-22",null,"http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
604,1974,15,46,"United States Grand Prix","1974-10-06",null,"http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
605,1973,1,25,"Argentine Grand Prix","1973-01-28",null,"http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
606,1973,2,18,"Brazilian Grand Prix","1973-02-11",null,"http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
607,1973,3,30,"South African Grand Prix","1973-03-03",null,"http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
608,1973,4,49,"Spanish Grand Prix","1973-04-29",null,"http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
609,1973,5,40,"Belgian Grand Prix","1973-05-20",null,"http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
610,1973,6,6,"Monaco Grand Prix","1973-06-03",null,"http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
611,1973,7,47,"Swedish Grand Prix","1973-06-17",null,"http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
612,1973,8,34,"French Grand Prix","1973-07-01",null,"http://en.wikipedia.org/wiki/1973_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
613,1973,9,9,"British Grand Prix","1973-07-14",null,"http://en.wikipedia.org/wiki/1973_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
614,1973,10,39,"Dutch Grand Prix","1973-07-29",null,"http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
615,1973,11,20,"German Grand Prix","1973-08-05",null,"http://en.wikipedia.org/wiki/1973_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
616,1973,12,23,"Austrian Grand Prix","1973-08-19",null,"http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
617,1973,13,14,"Italian Grand Prix","1973-09-09",null,"http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
618,1973,14,48,"Canadian Grand Prix","1973-09-23",null,"http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
619,1973,15,46,"United States Grand Prix","1973-10-07",null,"http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
620,1972,1,25,"Argentine Grand Prix","1972-01-23",null,"http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
621,1972,2,30,"South African Grand Prix","1972-03-04",null,"http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
622,1972,3,45,"Spanish Grand Prix","1972-05-01",null,"http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
623,1972,4,6,"Monaco Grand Prix","1972-05-14",null,"http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
624,1972,5,50,"Belgian Grand Prix","1972-06-04",null,"http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
625,1972,6,51,"French Grand Prix","1972-07-02",null,"http://en.wikipedia.org/wiki/1972_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
626,1972,7,38,"British Grand Prix","1972-07-15",null,"http://en.wikipedia.org/wiki/1972_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
627,1972,8,20,"German Grand Prix","1972-07-30",null,"http://en.wikipedia.org/wiki/1972_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
628,1972,9,23,"Austrian Grand Prix","1972-08-13",null,"http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
629,1972,10,14,"Italian Grand Prix","1972-09-10",null,"http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
630,1972,11,48,"Canadian Grand Prix","1972-09-24",null,"http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
631,1972,12,46,"United States Grand Prix","1972-10-08",null,"http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
632,1971,1,30,"South African Grand Prix","1971-03-06",null,"http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
633,1971,2,49,"Spanish Grand Prix","1971-04-18",null,"http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
634,1971,3,6,"Monaco Grand Prix","1971-05-23",null,"http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
635,1971,4,39,"Dutch Grand Prix","1971-06-20",null,"http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
636,1971,5,34,"French Grand Prix","1971-07-04",null,"http://en.wikipedia.org/wiki/1971_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
637,1971,6,9,"British Grand Prix","1971-07-17",null,"http://en.wikipedia.org/wiki/1971_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
638,1971,7,20,"German Grand Prix","1971-08-01",null,"http://en.wikipedia.org/wiki/1971_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
639,1971,8,23,"Austrian Grand Prix","1971-08-15",null,"http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
640,1971,9,14,"Italian Grand Prix","1971-09-05",null,"http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
641,1971,10,48,"Canadian Grand Prix","1971-09-19",null,"http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
642,1971,11,46,"United States Grand Prix","1971-10-03",null,"http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
643,1970,1,30,"South African Grand Prix","1970-03-07",null,"http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
644,1970,2,45,"Spanish Grand Prix","1970-04-19",null,"http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
645,1970,3,6,"Monaco Grand Prix","1970-05-10",null,"http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
646,1970,4,13,"Belgian Grand Prix","1970-06-07",null,"http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
647,1970,5,39,"Dutch Grand Prix","1970-06-21",null,"http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
648,1970,6,51,"French Grand Prix","1970-07-05",null,"http://en.wikipedia.org/wiki/1970_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
649,1970,7,38,"British Grand Prix","1970-07-18",null,"http://en.wikipedia.org/wiki/1970_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
650,1970,8,10,"German Grand Prix","1970-08-02",null,"http://en.wikipedia.org/wiki/1970_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
651,1970,9,23,"Austrian Grand Prix","1970-08-16",null,"http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
652,1970,10,14,"Italian Grand Prix","1970-09-06",null,"http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
653,1970,11,52,"Canadian Grand Prix","1970-09-20",null,"http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
654,1970,12,46,"United States Grand Prix","1970-10-04",null,"http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
655,1970,13,32,"Mexican Grand Prix","1970-10-25",null,"http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
656,1969,1,30,"South African Grand Prix","1969-03-01",null,"http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
657,1969,2,49,"Spanish Grand Prix","1969-05-04",null,"http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
658,1969,3,6,"Monaco Grand Prix","1969-05-18",null,"http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
659,1969,4,39,"Dutch Grand Prix","1969-06-21",null,"http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
660,1969,5,51,"French Grand Prix","1969-07-06",null,"http://en.wikipedia.org/wiki/1969_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
661,1969,6,9,"British Grand Prix","1969-07-19",null,"http://en.wikipedia.org/wiki/1969_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
662,1969,7,20,"German Grand Prix","1969-08-03",null,"http://en.wikipedia.org/wiki/1969_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
663,1969,8,14,"Italian Grand Prix","1969-09-07",null,"http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
664,1969,9,48,"Canadian Grand Prix","1969-09-20",null,"http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
665,1969,10,46,"United States Grand Prix","1969-10-05",null,"http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
666,1969,11,32,"Mexican Grand Prix","1969-10-19",null,"http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
667,1968,1,30,"South African Grand Prix","1968-01-01",null,"http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
668,1968,2,45,"Spanish Grand Prix","1968-05-12",null,"http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
669,1968,3,6,"Monaco Grand Prix","1968-05-26",null,"http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
670,1968,4,13,"Belgian Grand Prix","1968-06-09",null,"http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
671,1968,5,39,"Dutch Grand Prix","1968-06-23",null,"http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
672,1968,6,53,"French Grand Prix","1968-07-07",null,"http://en.wikipedia.org/wiki/1968_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
673,1968,7,38,"British Grand Prix","1968-07-20",null,"http://en.wikipedia.org/wiki/1968_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
674,1968,8,20,"German Grand Prix","1968-08-04",null,"http://en.wikipedia.org/wiki/1968_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
675,1968,9,14,"Italian Grand Prix","1968-09-08",null,"http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
